Unnamed: 0,SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,TrafficNoise,BadFeature,AdjSalePrice,SqFtTotLiving_norm,SqFtLot_norm,AdjSalePrice_norm
15090,1930,10460,2.5,3,8,0,-0.815013637286816,4.63108,-0.1644374845138731,0.9583545170721992,-0.236369348147237
15091,3060,8981,3.0,5,8,0,-0.6769361809374853,5.26222,1.0721956232538663,0.5444877052856469,-0.0178785183994932
15092,2100,7257,2.5,4,8,0,-0.0363398111150153,4.94921,0.0216046644423355,0.0620628347514915,-0.1262377011788152
15093,1870,8258,2.5,4,8,0,-1.8384132393502748,4.25587,-0.2300994194395937,0.3421714747774135,-0.3662612013488261
15094,1850,9136,2.5,4,8,1,-0.6902959467405032,4.55298,-0.2519867310815007,0.5878611710239265,-0.2634063507192477
15095,1850,9136,2.5,4,8,1,-0.3209604423757695,3.72139,-0.2519867310815007,0.5878611710239265,-0.5512898458390726
15096,1040,7980,1.0,3,7,0,-0.4234361664440711,3.04184,-1.13842285257873,0.2643790652597249,-0.7865394629685197
15097,860,7862,1.0,2,6,0,-0.4653810633869198,2.33651,-1.335408657355892,0.2313592655363894,-1.030713714237614
15098,2440,6938,1.0,3,8,0,2.0387561496180093,5.0427,0.3936889623547527,-0.027202556026,-0.0938729205071472
15099,720,9000,1.0,2,6,0,0.934426216480638,3.84551,-1.4886198388492404,0.5498044526987264,-0.5083214366298797
15100,2460,6880,1.5,3,7,1,1.1341045602384996,4.41725,0.4155762739966597,-0.0434326270764531,-0.3103939609509891
15101,800,8914,1.0,2,7,1,0.574092048430263,3.29353,-1.401070592281613,0.5257391749342616,-0.6994083083289633
15102,2470,8613,2.0,3,7,1,-0.7758364496014066,4.77458,0.4265199298176131,0.4415107027586346,-0.1866918850347719
15103,2400,9649,3.0,5,8,0,0.4221921461074341,4.96685,0.349914339070939,0.7314133511770714,-0.1201310081523073
15104,1010,7248,1.0,2,7,0,0.6124968297831805,3.53166,-1.1712538200415905,0.0595443754505591,-0.6169714143152258
15105,1010,7248,1.0,2,7,0,-1.4366756048277771,4.25511,-1.1712538200415905,0.0595443754505591,-0.3665243015018957
15106,830,8820,1.0,2,7,0,0.5502672505693338,3.4013,-1.3682396248187525,0.4994352666800791,-0.6621000142548841
15107,1710,9321,1.75,3,7,0,1.9930754037913296,4.3086,-0.405197912574849,0.6396295010986475,-0.3480068973075698
15108,1430,7232,1.5,4,7,0,0.3407365350283504,3.65551,-0.7116202755615455,0.0550671144711238,-0.5740964748972551
15109,1390,6500,2.0,3,7,0,-1.1257485118351642,3.8535,-0.7553948988453594,-0.1497675753380419,-0.5055554231785306
15110,810,9422,1.0,2,6,0,0.4541495800587565,3.48718,-1.3901269364606594,0.6678922110313329,-0.6323696969580304
15111,1450,5600,1.0,3,7,0,0.62291810894442,3.76971,-0.6897329639196387,-0.4016135054312784,-0.5345622150544431
15112,1379,1196,2.75,3,7,1,0.5329401797118847,3.5882,-0.7674329202484081,-1.6339795900208494,-0.5973981476645027
15113,990,6240,1.0,3,7,0,2.212165491003339,3.46593,-1.1931411316834972,-0.2225230662538657,-0.6397261157116184
15114,1400,7600,1.75,3,7,0,-0.7740296272735487,3.95545,-0.7444512430244059,0.1580441169981361,-0.4702619223819047
15115,1170,6074,1.0,2,7,0,0.2855906116790244,3.05,-0.9961553269063352,-0.2689746489155072,-0.783714598167142
15116,2570,7242,2.25,3,7,0,-0.3736492479021741,5.53294,0.5359564880271476,0.0578654025832709,0.0758405255991586
15117,1920,7986,1.75,4,7,0,0.1474687901362405,5.10863,-0.1753811403348265,0.2660580381270132,-0.0710489822283679
15118,1240,12058,1.75,3,7,0,0.9786768173525217,3.69276,-0.9195497361596612,1.4055209573933014,-0.5612011055527302
15119,2270,7500,2.5,3,7,0,-0.7225967053644824,5.38056,0.2076468133985441,0.1300612358766654,0.0230889449087235
15120,1280,6640,1.0,4,6,0,0.0258949451980335,3.70461,-0.8757751128758473,-0.1105915417679828,-0.5570988202713176
15121,1150,7552,1.0,2,7,1,-1.1787613080229251,3.18859,-1.0180426385482422,0.1446123340598302,-0.7357369005172706
15122,1140,10102,1.0,3,7,0,0.8030903912343411,3.2219,-1.0289862943691956,0.8581758026573338,-0.7242054977557638
15123,1350,7630,2.0,4,7,1,-0.1791758060430709,3.96238,-0.7991695221291731,0.1664389813345773,-0.4678628644072051
15124,1590,10331,2.0,4,7,1,-0.9689626680301764,3.99101,-0.5365217824262903,0.9222566004255018,-0.4579516046935475
15125,1590,10331,2.0,4,7,1,1.2954662732043398,4.26269,-0.5365217824262903,0.9222566004255018,-0.3639002236594393
15126,870,7227,1.0,2,7,0,-0.4371506194746753,3.35738,-1.3244650015349386,0.0536679704150503,-0.6773044336270059
15127,2160,10200,2.5,3,7,0,0.6111744024155754,4.41407,0.0872665993680562,0.8855990261563751,-0.3114948273809378
15128,2120,7850,4.5,2,8,0,-1.3812418133432227,5.38081,0.0434919760842424,0.2280013198018129,0.0231754910117069
15129,2650,9419,2.5,4,8,0,-0.8261105767596622,8.35419,0.6235057345947752,0.6670527245976887,1.0525132977667002
15130,2650,9419,2.5,4,8,0,0.5454972480292763,7.76063,0.6235057345947752,0.6670527245976887,0.8470320782194194
15131,1710,13500,1.5,3,6,0,0.4062179630792277,4.84219,-0.405197912574849,1.809034103164909,-0.1632863569439443
15133,1100,4080,1.0,2,7,0,0.0219055512721307,4.44622,-1.0727609176530093,-0.8269532984776335,-0.300364998537274
15134,1740,4840,2.0,4,7,1,-0.5225955427068871,5.99908,-0.3723669451119886,-0.614283401954456,0.2372109273778659
15135,1300,3060,1.75,3,7,2,0.403290860677155,3.76625,-0.8538878012339404,-1.112378685916635,-0.5357600131197333
15136,1020,3570,1.75,2,6,0,0.1820845505482979,4.35596,-1.1603101642206368,-0.9696659921971342,-0.3316116035583966
15137,920,4590,1.0,2,6,0,0.0619012535988253,4.08834,-1.2697467224301715,-0.6842406047581329,-0.4242574758800546
15138,1520,3060,1.0,3,6,0,0.729362492908649,4.83099,-0.6131273731729645,-1.112378685916635,-0.1671636223576001
15139,1615,4590,2.0,2,8,0,0.0798953928820109,5.632,-0.5091626428739068,-0.6842406047581329,0.1101335534452966
15140,1130,4080,1.75,3,7,2,0.0566465033887578,5.30914,-1.0399299501901489,-0.8269532984776335,-0.0016355457915708
15141,1700,3780,2.0,3,7,0,-1.3262861480213142,6.25287,-0.4161415683958024,-0.9109019418420458,0.3250690692824828
15142,1950,3675,2.0,3,7,0,0.012732839721745,5.62003,-0.1425501728719662,-0.94028396701959,0.1059897260344519
15143,1180,3774,1.0,2,7,0,-0.3645665324915272,4.84273,-0.9852116710853818,-0.912580914709334,-0.1630994173615002
15144,1640,3774,2.0,3,7,0,0.0207450718290516,4.87344,-0.4818035033215231,-0.912580914709334,-0.1524680940710207
15145,1640,3774,2.0,3,7,0,1.183471259219645,5.38102,-0.4818035033215231,-0.912580914709334,0.023248189738213
15146,1840,3075,2.0,3,7,0,-0.7030683762547637,5.62292,-0.2629303869024541,-1.1081812537484144,0.1069901989849399
15147,1280,3774,1.75,4,7,0,-0.6055264519596649,4.15946,-0.8757751128758473,-0.912580914709334,-0.3996368405033402
15148,1300,5610,1.0,2,7,0,-0.8286730080488396,4.7267,-0.8538878012339404,-0.3988152173191314,-0.2032671946781505
15149,790,3300,1.0,2,7,0,2.027714226173924,4.04716,-1.412014248102566,-1.0452197712251052,-0.4385133499634784
15150,1620,3000,1.0,3,7,1,0.1190537540775197,5.11278,-0.50369081496343,-1.129168414589517,-0.0696123169188437
15151,1180,3060,1.0,2,7,0,-0.0582755552329235,4.43968,-0.9852116710853818,-1.112378685916635,-0.3026290445913194
15152,1910,6960,2.0,4,8,1,1.057183373881059,5.57169,-0.18632479615578,-0.0210463221792765,0.0892551715615839
15153,1910,6960,2.0,4,8,1,-0.1103337438017846,8.9156,-0.18632479615578,-0.0210463221792765,1.2468646884703172
15154,1380,3060,1.75,3,8,0,-0.7525017995856838,5.16532,-0.7663385546663127,-1.112378685916635,-0.0514237879158547
15155,980,4080,1.0,2,6,0,0.0361331948292492,4.25369,-1.2040847875044507,-0.8269532984776335,-0.3670158833668413
15156,2690,4080,2.75,4,8,0,1.2294170572312684,6.06443,0.667280357878589,-0.8269532984776335,0.2598340786977237
15157,2690,4080,2.75,4,8,0,0.0683218506599702,7.32308,0.667280357878589,-0.8269532984776335,0.6955590887778924
15158,980,4590,1.0,2,7,0,-1.8341717742208608,4.298,-1.2040847875044507,-0.6842406047581329,-0.3516764520740655
15159,980,4590,1.0,2,7,0,0.8732035040988685,4.83071,-1.2040847875044507,-0.6842406047581329,-0.1672605539929415
15160,1210,1380,1.5,2,7,0,1.1070868201115285,3.8608,-0.9523807036225214,-1.5824910887573431,-0.5030282769714156
15161,1210,1311,1.5,2,7,0,1.0174865780069031,3.74798,-0.9523807036225214,-1.601799276731158,-0.5420848023257593
15162,2160,4817,2.75,4,8,0,-1.0777565672331086,4.73487,0.0872665993680562,-0.6207194646123942,-0.2004388680326534
15163,860,5412,1.0,2,7,0,1.6907928507112333,4.0127,-1.335408657355892,-0.4542213219396434,-0.4504428647987087
15164,1740,6086,2.0,3,7,0,-0.3899509531255029,5.28389,-0.3723669451119886,-0.2656167031809307,-0.0103767021928931
15165,1340,4120,1.0,3,7,0,-1.1270133132823683,3.55708,-0.8101131779501266,-0.8157601460290452,-0.6081714065638749
15166,1110,4223,1.0,2,6,0,0.2877253258401103,3.73608,-1.0618172618320558,-0.7869377784739304,-0.5462043968277687
15167,890,4120,1.5,2,6,0,-0.965193117148626,4.01847,-1.3025776898930317,-0.8157601460290452,-0.4484453807418521
15168,1300,5894,1.5,3,7,0,0.4031578184740703,4.88867,-0.8538878012339404,-0.3193438349341545,-0.1471957054772726
15169,2740,10086,2.75,4,7,0,-0.6267827297401627,4.4049,0.7219986369833562,0.8536985416778985,-0.3146693384383685
15170,860,7204,1.0,2,7,0,0.6077383735554874,3.12927,-1.335408657355892,0.047231907757112,-0.756272559833169
15171,1340,6000,1.5,3,7,0,0.3076929996155364,3.68049,-0.8101131779501266,-0.2896819809453955,-0.565448788287155
15172,1470,4760,2.0,2,7,0,0.3866336311428736,6.2247,-0.6678456522777317,-0.6366697068516326,0.3153170543983145
15173,3630,6000,2.75,5,10,0,-1.1802258758493556,7.95763,1.6959840050482131,-0.2896819809453955,0.9152304073703296
15186,1310,1361,2.0,3,7,0,1.2990776410135252,3.19184,-0.8429441454129869,-1.5878078361704226,-0.7346118011784865
15187,1100,5250,1.75,3,8,0,0.8148886646417222,4.77942,-1.0727609176530093,-0.499553589356426,-0.1850163524810135
15188,1430,5200,2.0,3,7,0,-1.0408177563417742,2.80737,-0.7116202755615455,-0.5135450299171613,-0.8677093220345803
15189,1110,5720,1.0,3,7,3,0.3782178992739407,3.44075,-1.0618172618320558,-0.3680340480855135,-0.6484430392041054
15190,830,5720,1.0,2,6,3,1.5596657531723286,3.03158,-1.3682396248187525,-0.3680340480855135,-0.790091315034958
15191,920,5200,1.0,2,6,3,-0.2519870804202711,3.04805,-1.2697467224301715,-0.5135450299171613,-0.7843896577704124
15192,920,5200,1.0,2,6,3,1.1048171973184195,3.12015,-1.2697467224301715,-0.5135450299171613,-0.759429761670003
15193,1120,5250,1.75,2,7,0,1.9157150590923933,2.5407,-1.0508736060111024,-0.499553589356426,-0.9600263191649012
15194,1340,5250,2.0,3,7,0,-0.8679456508908487,4.34494,-0.8101131779501266,-0.499553589356426,-0.3354265557779044
15195,1280,5525,1.5,3,7,3,0.245498566175243,3.187,-0.8757751128758473,-0.4226006662723815,-0.7362873337322449
15196,810,5250,1.0,2,7,0,-0.4670266128029079,3.77432,-1.3901269364606594,-0.499553589356426,-0.5329663049154295
15197,1990,5030,3.0,5,7,0,-1.8397989219450035,4.6454,-0.0987755495881524,-0.5611159278236616,-0.2314119873683485
15198,1160,7290,2.0,3,7,1,1.0778565768196242,3.44372,-1.0070989827272887,0.0712971855215768,-0.6474148715006627
15199,1270,5250,2.0,3,6,0,-1.1169814277936772,3.51301,-0.8867187686968007,-0.499553589356426,-0.6234277535977867
15200,870,5460,1.0,2,7,0,-0.6984045890505054,3.47639,-1.3244650015349386,-0.4407895390013375,-0.6361050267627935
15201,730,5040,1.0,2,6,0,-0.9092832268695288,3.41302,-1.477676183028287,-0.5583176397115145,-0.6580427329470229
15202,850,5250,1.0,2,6,0,-1.4081892281175017,3.36328,-1.3463523131768456,-0.499553589356426,-0.6752619455965978
15203,820,7475,1.0,2,6,0,0.4072653119688623,3.18143,-1.379183280639706,0.1230655155962977,-0.7382155809067148
15204,2060,9240,2.0,4,7,0,0.2440081929925863,4.18462,-0.0221699588414782,0.6169633673902561,-0.3909268406990919
15205,1140,5250,1.0,2,6,0,-1.2887475204375602,3.60699,-1.0289862943691956,-0.499553589356426,-0.5908933425642712
15206,850,5250,1.0,2,7,0,-1.0426329097571896,3.28703,-1.3463523131768456,-0.499553589356426,-0.7016585070065314
15207,1940,2550,2.25,1,7,0,-0.8315254813162015,3.58175,-0.1534938286929196,-1.2550913796361358,-0.5996310371214741
15208,2120,5100,2.0,4,7,0,0.6076949434823007,3.95084,0.0434919760842424,-0.5415279110386321,-0.4718578325209184
15209,1580,5100,1.5,4,7,0,-1.3666991741971242,3.58853,-0.5474654382472438,-0.5415279110386321,-0.5972839068085646
15210,630,4080,1.0,2,6,0,0.6199380406676065,2.42857,-1.5871127412378214,-0.8269532984776335,-0.9988439772750108
15211,1750,8325,1.75,5,7,0,0.5686687583542354,3.25001,-0.3614232892910352,0.3609200051287989,-0.7144742539363116
15212,1430,7210,1.75,3,7,0,-1.5168890222051634,3.34525,-0.7116202755615455,0.0489108806244003,-0.6815036505437598
15213,4430,7250,4.0,4,10,1,0.0775312183529338,12.90753,2.5714764707244893,0.0601040330729886,2.6288086280002325
15214,2180,3490,2.75,3,7,1,1.5663966241940614,6.0934,0.1091539110099631,-0.9920522970943108,0.2698630411114388
15215,760,4137,1.0,2,7,0,-0.1711848340372388,9.16422,-1.4448452155654266,-0.8110030562383952,1.3329330569652376
15216,1480,9548,1.75,3,7,1,1.2481366447827609,2.99663,-0.6569019964567783,0.703150641244386,-0.8021904602320357
15217,1620,14467,2.5,3,7,2,0.675040111511941,4.13797,-0.50369081496343,2.079628563609531,-0.4070763435157922
15218,1620,14467,2.5,3,7,2,0.5160949958128358,4.59145,-0.50369081496343,2.079628563609531,-0.2500886363921638
15219,1270,17649,1.75,3,7,0,-0.4062580495618819,4.57715,-0.8867187686968007,2.97004384089473,-0.2550390734828137
15220,2230,12753,2.5,4,7,0,-0.922035554955611,4.37336,0.1638721901147303,1.6000019811875228,-0.3255879947907528
15221,2230,12753,2.5,4,7,0,-0.6170603997132922,6.42786,0.1638721901147303,1.6000019811875228,0.3856478795267355
15222,2080,13189,2.25,3,8,0,0.0645335073720927,5.38924,-0.0002826471995713,1.7220073428771352,0.0260938256043068
15223,2550,11700,2.5,4,8,0,-0.0433702615800356,5.92062,0.5140691763852407,1.305342242978436,0.2100492984175592
15224,2550,11700,2.5,4,8,0,1.0103162591443269,6.72597,0.5140691763852407,1.305342242978436,0.4888489145682475
15225,1940,11978,1.75,4,8,0,-0.0694618029567807,5.56889,-0.1534938286929196,1.3831346524961248,0.0882858552081699
15226,1440,11787,1.75,3,8,0,0.3191517799857091,4.93812,-0.700676619740592,1.3296873495541155,-0.1300768863071584
15227,1460,12188,2.5,3,8,0,1.0727754885437997,4.7282,-0.6787893080986852,1.4418987028512134,-0.2027479180602502
15228,1550,9492,2.5,3,6,0,-0.7700981013853405,2.90051,-0.5802964057101041,0.6874802278163624,-0.835465705907089
15229,2470,17608,2.75,5,8,0,0.2163210643587593,5.98122,0.4265199298176131,2.9585708596349267,0.2310280737807326
15230,2470,17608,2.75,5,8,0,1.330507864348138,5.49396,0.4265199298176131,2.9585708596349267,0.0623462572219887
15231,2030,5754,2.5,4,8,0,1.860342695035107,3.83792,-0.0550009263043386,-0.3585198685042135,-0.5109489763164554
15232,2030,5754,2.5,4,8,0,0.158804827607302,3.11108,-0.0550009263043386,-0.3585198685042135,-0.7625696542862404
15233,1150,9940,2.0,4,7,0,1.799665423758007,2.9406,-1.0180426385482422,0.8128435352405512,-0.8215871728326728
15234,1150,9940,2.0,4,7,0,0.5127466206393535,1.98778,-1.0180426385482422,0.8128435352405512,-1.1514386042112026
15235,1320,12528,1.75,3,7,0,0.032815109650585,1.94286,-0.8320004895920334,1.5370404986642137,-1.1669892079952575
15236,2290,3607,2.5,4,7,0,0.1799211149513642,3.41812,0.229534125040451,-0.95931232618219,-0.6562771924461617
15237,1510,3706,2.5,3,7,2,-0.3368145947337376,3.17322,-0.624071028993918,-0.931609273871934,-0.7410577549286893
15238,1970,6615,2.5,4,7,0,1.5372205459068058,3.68694,-0.1206628612300593,-0.1175872620483505,-0.5632158988301835
15239,1550,5842,2.5,4,7,0,-0.0621996262383398,3.15725,-0.5802964057101041,-0.3338949331173192,-0.7465863199872681
15240,1800,9236,1.0,2,7,0,1.6006493733240497,3.54615,-0.3067050101862679,0.6158440521453973,-0.6119552021863087
15241,2200,7475,1.75,4,7,0,0.622529317873005,3.77373,0.13104122265187,0.1230655155962977,-0.5331705537184703
15242,1610,10350,1.0,3,7,0,-0.0901028001989616,5.13446,-0.5146344707843834,0.9275733478385813,-0.0621070388681242
15243,1230,9975,1.5,3,7,0,2.095097505741397,3.45888,-0.9304933919806144,0.822637543633066,-0.64216671581575
15244,2470,5500,2.75,4,9,0,-0.5597235425150743,9.69246,0.4265199298176131,-0.4295963865527492,1.5158015107250185
15245,2470,5500,2.75,4,9,0,1.5343056694133108,9.99658,0.4265199298176131,-0.4295963865527492,1.6210831140822513
15246,3250,3300,2.5,4,9,0,-0.1207268245889186,8.78431,1.2801250838519822,-1.0452197712251052,1.2014141370275608
15247,3180,4649,3.0,4,9,0,-1.4128660855967217,12.36077,1.203519493105308,-0.6677307048964651,2.4395288389314422
15248,2490,4305,3.0,5,8,0,0.5777171938375889,11.4024,0.44840724145952,-0.7639918159543244,2.1077560840666814
15249,3280,5047,2.25,5,9,0,0.9157814024671148,12.06958,1.3129560513148424,-0.5563588380330116,2.3387234000205104
15250,2650,5000,2.25,4,9,0,-0.5188525259942498,13.9264,0.6235057345947752,-0.5695107921601028,2.9815255397869738
15251,3490,9362,2.75,3,9,0,1.792180839327839,12.62857,1.5427728235548648,0.6511024823584505,2.532237024447248
15254,3460,5000,2.25,4,10,0,-0.5489629825315778,12.00517,1.5099418560920046,-0.5695107921601028,2.31642566204787
15256,2410,5200,2.25,4,8,0,0.51666155409547,9.98902,0.3608579948918924,-0.5135450299171613,1.6184659599280335
15258,2900,5760,2.5,4,8,0,-0.2820119519639515,4.92689,0.8970971301186114,-0.3568408956369253,-0.1339645372531722
15259,3330,12143,1.75,3,8,0,0.1298341550302401,7.67584,1.3676743304196095,1.4293064063465517,0.8176791019315732
15260,1640,10695,1.75,3,8,0,0.194296613712522,4.51036,-0.4818035033215231,1.0241142877076552,-0.2781607303558558
15261,1600,6250,1.75,4,6,0,0.1793980205071378,3.15218,-0.5255781266053369,-0.2197247781417187,-0.7483414749557713
15262,1190,5250,1.0,3,7,0,2.50636542930944,3.135,-0.9742680152644284,-0.499553589356426,-0.7542889231527897
15263,820,5193,1.0,2,6,0,0.87982646305783,2.35024,-1.379183280639706,-0.5155038315956643,-1.0259606022617662
15264,1470,8913,2.0,4,7,0,0.6179687408182415,3.83459,-0.6678456522777317,0.5254593461230469,-0.5121017704081942
15265,1470,8913,2.0,4,7,0,0.172888172778951,2.4826,-0.6678456522777317,0.5254593461230469,-0.9801396334982408
15266,1630,5650,1.0,3,7,0,-0.4503355991036424,3.91093,-0.4927471591424766,-0.387622064870543,-0.4856740524011865
15267,1180,10900,1.0,2,6,0,-1.3210559761463878,2.46689,-0.9852116710853818,1.0814791940066704,-0.9855781906097172
15268,3060,9462,3.0,3,7,2,-0.4941270910749021,4.59114,1.0721956232538663,0.6790853634799212,-0.2501959535598632
15269,1470,18581,1.0,4,6,2,0.0442623039643519,2.3474,-0.6678456522777317,3.230844292946837,-1.0269437659916576
15270,1760,8906,1.0,4,7,0,-0.6916346885153377,1.98746,-0.3504796334700817,0.5235005444445439,-1.1515493832230213
15271,1450,7850,1.0,3,7,1,0.3840193157499013,2.99636,-0.6897329639196387,0.2280013198018129,-0.8022839300232578
15272,1230,10350,1.0,3,7,0,0.8149759291280337,2.40773,-0.9304933919806144,0.9275733478385813,-1.006058460419706
15274,2110,19022,2.25,3,8,0,-0.071758495457338,5.31057,0.0325483202632889,3.354248798692523,-0.0011405020825059
15275,1760,10835,1.5,4,7,0,0.6345615963286143,3.79509,-0.3504796334700817,1.0632903212777145,-0.5257760546795696
15276,2180,11100,2.25,3,8,0,1.1634611703083568,4.00869,0.1091539110099631,1.1374449562496116,-0.4518310642905622
15277,2180,11100,2.25,3,8,0,-0.1930955281346804,4.49703,0.1091539110099631,1.1374449562496116,-0.2827753685669301
15278,2180,11100,2.25,3,8,0,-1.2710454739871968,4.36434,0.1091539110099631,1.1374449562496116,-0.3287105781863935
15279,2350,11649,1.75,3,8,0,1.79677475546415,4.50844,0.2951960599661717,1.291070973606486,-0.2788254044267682
15280,2350,11649,1.75,3,8,0,2.018627215187925,3.56539,0.2951960599661717,1.291070973606486,-0.6052946141007071
15284,1200,6825,1.0,3,7,0,1.0394255116566198,3.98118,-0.9633243594434748,-0.058823211693262,-0.4613545974628543
15285,770,6939,1.0,2,6,0,2.4794239918445715,3.36201,-1.433901559744473,-0.0269227272147853,-0.6757015997997534
15286,1140,7435,1.0,2,7,0,0.3457706724409621,3.12762,-1.0289862943691956,0.1118723631477094,-0.7568437641128594
15287,1140,7435,1.0,2,7,0,-0.477147736147391,3.78839,-1.0289862943691956,0.1118723631477094,-0.5280954902395244
15288,1060,9506,1.0,3,7,0,-0.5954324326609904,3.74197,-1.1165355409368232,0.6913978311733683,-0.54416537064148
15289,1690,7209,2.5,3,7,0,0.4563228261859797,4.01791,-0.4270852242167559,0.0486310518131856,-0.4486392440125348
15290,1430,9654,1.0,2,7,0,-0.4518943758042805,4.1261,-0.7116202755615455,0.732812495233145,-0.4111855524854436
15291,1040,7287,1.0,3,7,0,0.606212044374064,3.52259,-1.13842285257873,0.0704576990879327,-0.6201113069314632
15292,1040,7287,1.0,3,7,0,1.3588479287549595,3.92889,-1.13842285257873,0.0704576990879327,-0.4794565803628599
15293,1040,7288,1.0,3,7,0,-1.882431474876986,3.95376,-1.13842285257873,0.0707375278991474,-0.4708469740380724
15294,1020,7020,1.75,3,7,0,-1.6294423312294068,3.35563,-1.1603101642206368,-0.004256593506394,-0.6779102563478896
15295,830,10530,1.0,2,6,1,0.8283432545986446,3.09542,-1.3682396248187525,0.9779425338572284,-0.7679909021771198
15296,1850,10351,2.5,3,6,0,0.8182392424167995,3.83028,-0.2519867310815007,0.927853176649796,-0.5135938252236277
15297,1750,4797,2.5,3,7,0,-0.8906378444805847,4.75523,-0.3614232892910352,-0.6263160408366885,-0.1933905534056862
15298,2810,3574,2.75,4,9,1,0.5786177117010953,7.20341,0.7986042277300304,-0.9685466769522756,0.6541312002018039
15299,2380,3332,2.5,3,9,0,1.1882186425236605,6.69826,0.328027027429032,-1.0362652492662343,0.4792561445135687
15300,3370,4337,3.5,5,9,0,-0.7884193411223882,7.75762,1.4114489537034236,-0.7550372939954537,0.8459900631394993
15301,1530,11672,1.5,3,8,0,-1.3530587495634934,4.86465,-0.602183717352011,1.2975070362644243,-0.1555110550519166
15302,1480,2727,2.75,3,7,0,-2.4584218540751936,4.12006,-0.6569019964567783,-1.2055616800511326,-0.4132765063335222
15303,1248,1352,1.75,3,7,2,-0.6833013364684751,3.66227,-0.9107948115028984,-1.590326295471355,-0.5717562682725843
15304,800,6016,1.0,2,6,0,-0.5084609517947409,3.79677,-1.401070592281613,-0.2852047199659602,-0.5251944648675212
15305,2740,7571,2.5,4,9,0,-0.3464061646868219,7.47903,0.7219986369833562,0.1499290814729096,0.7495465478189304
15306,840,10530,1.0,3,6,0,0.3601631085035658,4.0016,-1.357295968997799,0.9779425338572284,-0.4542855117711711
15307,2217,5697,2.5,4,8,0,-0.1033721549345181,5.28985,0.1496454375474908,-0.3744701107434518,-0.0083134430977691
15308,3860,12142,3.5,5,10,0,-1.5682996750520577,10.97299,1.9476880889301424,1.4290265775353368,1.9591010357382932
15309,3920,9458,3.5,5,10,0,0.6058921754571823,10.22354,2.013350023855863,0.6779660482350623,1.6996531282146907
15310,3870,10875,4.0,4,10,0,-0.8214651160219708,10.65306,1.958631744751096,1.0744834737263025,1.8483462568283917
15311,4210,10308,3.5,4,10,0,-0.9217905858917808,11.11346,2.330716042663513,0.9158205377675636,2.0077295600826
15312,1680,9522,1.0,3,7,0,0.1985927085079763,4.53487,-0.4380288800377093,0.6958750921528036,-0.2696757504193643
15313,2220,10880,2.75,5,7,0,-1.2051609293768004,4.91196,0.1529285342937769,1.075882617782376,-0.1391330705233402
15314,1660,10200,2.0,3,7,0,0.0374830111479649,7.44875,-0.4599161916796162,0.8855990261563751,0.7390640838255823
15316,1220,7461,1.75,3,7,0,-0.8013332059167296,4.14091,-0.941437047801568,0.1191479122392918,-0.4060585613447076
15317,1220,9532,1.75,3,7,0,-0.3391155339603001,4.28315,-0.941437047801568,0.6986733802649506,-0.3568172905912788
15318,2420,9536,2.5,3,9,0,-0.3091902939949678,7.26001,0.3718016507128459,0.6997926955098095,0.6737252379172431
15319,2650,5353,2.5,4,9,0,-0.179137367192139,7.23215,0.6235057345947752,-0.4707312218013111,0.6640805402007743
15320,2990,6054,2.75,5,10,0,-2.5966794122377284,8.06519,0.9955900325071924,-0.2745712251398013,0.9524660027179028
15321,3420,6070,2.5,4,9,0,0.9874995906066611,8.81259,1.4661672328081907,-0.270093964160366,1.2112042321970418
15322,3530,6960,3.5,4,9,0,0.4912124187650977,8.2822,1.5865474468386789,-0.0210463221792765,1.0275914819516037
15323,3510,6265,2.5,4,9,0,1.742414739005799,8.64093,1.5646601351967715,-0.2155273459734981,1.1517782160445276
15324,3400,6000,3.75,5,9,0,0.123537845003844,8.40362,1.4442799211662838,-0.2896819809453955,1.069625193248576
15325,3080,5500,4.25,4,10,0,-0.2055852159579166,8.07127,1.0940829348957737,-0.4295963865527492,0.9545708039424587
15326,3270,7282,3.25,4,10,0,0.1543667549447901,8.03588,1.302012395493889,0.0690585550318592,0.9423193376041304
15327,3400,8000,3.5,4,9,0,0.556125243195807,8.94547,1.4442799211662838,0.2699756414840191,1.2572052168547725
15328,3400,8000,3.5,4,9,0,-1.271070858361318,7.94375,1.4442799211662838,0.2699756414840191,0.910425367732692
15329,3400,8000,3.5,4,9,0,0.7529631421900319,8.69655,1.4442799211662838,0.2699756414840191,1.171032993036272
15330,3530,6993,3.5,4,9,0,-0.3178351970443607,8.33795,1.5865474468386789,-0.0118119714091911,1.0468912629168992
15331,3510,6467,2.5,4,9,0,-1.3683356530720314,8.04501,1.5646601351967715,-0.1590019261081272,0.9454800012850836
15332,2720,5290,2.5,4,9,0,0.2182468224756312,7.37041,0.7001113253414494,-0.4883604369078377,0.7119439969947076
15333,2720,5290,2.5,4,9,0,0.3401438129172304,6.51126,0.7001113253414494,-0.4883604369078377,0.414519659481994
15334,2860,5300,2.75,5,9,0,1.3341711697095924,7.72713,0.8533225068347976,-0.4855621487956906,0.8354349004196453
15335,2720,5906,2.5,4,9,0,0.1086369915515044,7.64021,0.7001113253414494,-0.315985889199578,0.8053445513343807
15336,3200,5989,3.25,4,10,0,-0.0779100980111156,8.12527,1.2254068047472149,-0.2927600978687573,0.9732647621868707
